,Prix,Marque,Modèle,Carburant,Kilométrage,Boitedevitesse,Puissancefiscale,Année
35523,4990,Renault,Scenic,Diesel,121000,Manuelle,8.0,2008.0
35524,5500,Peugeot,207,Essence,121000,Automatique,7.0,2008.0
35525,4690,Renault,Clio,Diesel,121000,Manuelle,4.0,2009.0
35526,6990,Fiat,500,Essence,121000,Manuelle,4.0,2009.0
35527,4250,Peugeot,207,Essence,121000,Manuelle,6.0,2010.0
35528,4999,Dacia,Sandero,Autre,121000,Manuelle,5.0,2010.0
35529,4490,Peugeot,206,Essence,121000,Manuelle,4.0,2010.0
35530,4900,Renault,Twingo,Diesel,121000,Manuelle,4.0,2010.0
35531,10000,Audi,A4,Diesel,121000,Manuelle,6.0,2010.0
35532,5100,Ford,Fiesta,Diesel,121000,Manuelle,4.0,2010.0
35533,7990,Mini,Mini,Diesel,121000,Manuelle,5.0,2010.0
35534,10900,Audi,A1,Diesel,121000,Manuelle,5.0,2011.0
35535,7990,Mini,Mini,Diesel,121000,Manuelle,5.0,2011.0
35536,11150,Audi,A1,Diesel,121000,Manuelle,5.0,2011.0
35537,8700,Volkswagen,Polo,Diesel,121000,Manuelle,5.0,2011.0
35538,5990,Peugeot,207,Diesel,121000,Manuelle,4.0,2012.0
35539,6300,Peugeot,308,Diesel,121000,Manuelle,5.0,2012.0
35540,5500,Peugeot,207,Essence,121000,Manuelle,5.0,2012.0
35541,8700,Peugeot,3008,Diesel,121000,Manuelle,6.0,2012.0
35542,4990,Peugeot,206,Essence,121000,Manuelle,5.0,2012.0
35543,8490,Peugeot,308,Diesel,121000,Automatique,5.0,2012.0
35544,14990,Audi,A1,Essence,121000,Manuelle,7.0,2012.0
35545,6990,Dacia,Duster,Diesel,121000,Manuelle,5.0,2012.0
35546,7900,Peugeot,208,Diesel,121000,Manuelle,4.0,2012.0
35547,8400,Peugeot,208,Diesel,121000,Manuelle,5.0,2013.0
35548,6500,Renault,Megane,Diesel,121000,Manuelle,6.0,2013.0
35549,9500,Audi,A1,Essence,121000,Manuelle,5.0,2013.0
35550,8799,Citroen,C4,Diesel,121000,Automatique,6.0,2013.0
35551,7540,Opel,Corsa,Essence,121000,Manuelle,6.0,2013.0
35552,16000,Bmw,Serie 1,Essence,121000,Manuelle,7.0,2013.0
35553,13800,Audi,A4,Diesel,121000,Manuelle,7.0,2013.0
35554,13800,Mercedes,Classe C,Diesel,121000,Automatique,9.0,2013.0
35555,7800,Renault,Clio,Essence,121000,Manuelle,5.0,2013.0
35556,9490,Peugeot,308,Diesel,121000,Manuelle,4.0,2013.0
35557,9490,Renault,Captur,Diesel,121000,Manuelle,4.0,2013.0
35558,9990,Volkswagen,Golf,Diesel,121000,Manuelle,5.0,2013.0
35559,12990,Mini,Mini,Diesel,121000,Automatique,8.0,2013.0
35560,7300,Ford,Fiesta,Diesel,121000,Manuelle,5.0,2014.0
35561,10690,Peugeot,2008,Diesel,121000,Manuelle,6.0,2014.0
35562,7490,Peugeot,208,Essence,121000,Manuelle,4.0,2014.0
35563,11990,Bmw,Serie 1,Diesel,121000,Manuelle,7.0,2014.0
35564,18990,Volkswagen,Tiguan,Diesel,121000,Automatique,8.0,2014.0
35565,10450,Peugeot,308,Diesel,121000,Manuelle,4.0,2014.0
35566,9290,Renault,Scenic,Diesel,121000,Manuelle,7.0,2014.0
35567,7500,Renault,Megane,Diesel,121000,Manuelle,5.0,2014.0
35568,9499,Volkswagen,Polo,Diesel,121000,Automatique,4.0,2014.0
35569,10750,Peugeot,308,Essence,121000,Manuelle,5.0,2015.0
35570,10500,Peugeot,208,Essence,121000,Manuelle,11.0,2015.0
35571,12990,Audi,A3,Diesel,121000,Manuelle,5.0,2015.0
35572,7999,Peugeot,208,Essence,121000,Manuelle,4.0,2015.0
35573,21000,Volkswagen,Golf,Essence,121000,Automatique,13.0,2015.0
35574,11490,Mini,Mini,Diesel,121000,Automatique,6.0,2015.0
35575,11900,Peugeot,3008,Diesel,121000,Automatique,9.0,2015.0
35576,13000,Renault,Kadjar,Diesel,121000,Manuelle,5.0,2015.0
35577,8990,Dacia,Duster,Diesel,121000,Manuelle,6.0,2015.0
35578,11490,Fiat,500,Diesel,121000,Manuelle,6.0,2015.0
35579,11900,Citroen,C4,Diesel,121000,Manuelle,6.0,2015.0
35580,8490,Renault,Megane,Diesel,121000,Manuelle,5.0,2015.0
35581,8900,Citroen,C3,Diesel,121000,Manuelle,4.0,2015.0
35582,8290,Peugeot,208,Diesel,121000,Manuelle,5.0,2016.0
35583,17490,Volkswagen,Tiguan,Diesel,121000,Automatique,8.0,2016.0
35584,19900,Peugeot,308,Essence,121000,Manuelle,16.0,2016.0
35585,10290,Peugeot,308,Essence,121000,Manuelle,5.0,2016.0
35586,13950,Renault,Kadjar,Diesel,121000,Manuelle,7.0,2016.0
35587,7990,Citroen,C4,Essence,121000,Manuelle,6.0,2016.0
35588,16401,Renault,Megane,Diesel,121000,Automatique,8.0,2017.0
35589,10490,Peugeot,308,Diesel,121000,Manuelle,5.0,2017.0
35590,9900,Dacia,Sandero,Diesel,121000,Manuelle,4.0,2017.0
35591,17000,Peugeot,508,Diesel,121000,Automatique,9.0,2017.0
35592,8990,Renault,Clio,Diesel,121000,Manuelle,4.0,2017.0
35593,10990,Volkswagen,Polo,Diesel,121000,Manuelle,4.0,2017.0
35594,13990,Fiat,500,Diesel,121000,Manuelle,6.0,2017.0
35595,9390,Renault,Clio,Diesel,121000,Manuelle,90.0,2017.0
35596,21490,Volkswagen,Tiguan,Diesel,121000,Manuelle,8.0,2018.0
35597,13500,Renault,Scenic,Diesel,121000,Manuelle,5.0,2018.0
35598,22790,Peugeot,3008,Diesel,121000,Manuelle,9.0,2019.0
35599,4990,Citroen,C5,Diesel,121004,Manuelle,6.0,2008.0
35600,26190,Bmw,Serie 3,Diesel,121023,Automatique,15.0,2016.0
35601,18990,Mercedes,Classe A,Diesel,121047,Automatique,5.0,2015.0
35602,11990,Renault,Scenic,Diesel,121117,Manuelle,5.0,2014.0
35603,8500,Peugeot,208,Diesel,121180,Manuelle,4.0,2014.0
35604,16990,Volkswagen,Tiguan,Diesel,121180,Automatique,8.0,2014.0
35605,12990,Bmw,Serie 1,Diesel,121185,Manuelle,5.0,2015.0
35606,24990,Mercedes,Classe C,Diesel,121203,Automatique,11.0,2017.0
35607,10990,Renault,Captur,Diesel,121229,Manuelle,5.0,2017.0
35608,17499,Audi,A3,Diesel,121230,Manuelle,7.0,2015.0
35609,15490,Dacia,Duster,Diesel,121230,Manuelle,6.0,2017.0
35610,10490,Renault,Scenic,Diesel,121240,Manuelle,7.0,2013.0
35611,6990,Dacia,Sandero,Diesel,121257,Manuelle,5.0,2012.0
35612,8900,Dacia,Sandero,Essence,121293,Manuelle,5.0,2016.0
35613,4290,Renault,Clio,Essence,121300,Manuelle,6.0,2009.0
35614,7990,Renault,Clio,Diesel,121300,Manuelle,4.0,2013.0
35615,6490,Citroen,C3,Essence,121300,Manuelle,4.0,2013.0
35616,9990,Mini,Mini,Diesel,121300,Manuelle,4.0,2014.0
35617,10990,Renault,Megane,Diesel,121300,Manuelle,6.0,2018.0
35618,15790,Volkswagen,Golf,Diesel,121306,Manuelle,6.0,2019.0
35619,9990,Renault,Clio,Diesel,121338,Automatique,4.0,2015.0
35620,7900,Renault,Clio,Essence,121351,Manuelle,5.0,2017.0
35621,6990,Ford,Fiesta,Essence,121373,Manuelle,4.0,2013.0
35622,18790,Peugeot,3008,Diesel,121378,Manuelle,7.0,2020.0
35623,9490,Renault,Clio,Diesel,121380,Manuelle,4.0,2017.0
35624,4490,Ford,Fiesta,Diesel,121401,Manuelle,4.0,2008.0
35625,10590,Renault,Clio,Diesel,121416,Manuelle,5.0,2016.0
35626,8490,Mini,Mini,Essence,121420,Manuelle,4.0,2013.0
35627,13480,Peugeot,508,Diesel,121423,Manuelle,7.0,2016.0
35628,4990,Renault,Clio,Essence,121426,Manuelle,5.0,2011.0
35629,8999,Peugeot,208,Diesel,121438,Manuelle,5.0,2013.0
35630,14490,Peugeot,2008,Diesel,121440,Manuelle,5.0,2018.0
35631,13200,Peugeot,3008,Diesel,121464,Automatique,6.0,2018.0
35632,12490,Citroen,C4,Diesel,121496,Manuelle,6.0,2014.0
35633,10178,Renault,Megane,Diesel,121496,Automatique,6.0,2014.0
35634,11490,Citroen,C4,Diesel,121497,Automatique,6.0,2017.0
35635,4500,Citroen,C3,Diesel,121500,Manuelle,4.0,2004.0
35636,10490,Peugeot,207,Autre,121500,Manuelle,10.0,2007.0
35637,5900,Renault,Megane,Diesel,121500,Manuelle,6.0,2010.0
35638,3190,Renault,Twingo,Diesel,121500,Manuelle,6.0,2011.0
35639,9490,Volkswagen,Polo,Diesel,121500,Manuelle,5.0,2011.0
35640,7990,Renault,Clio,Diesel,121500,Manuelle,4.0,2014.0
35641,11000,Dacia,Duster,Diesel,121500,Manuelle,6.0,2014.0
35642,16500,Renault,Clio,Essence,121500,Manuelle,11.0,2014.0
35643,10200,Peugeot,308,Essence,121500,Manuelle,5.0,2014.0
35644,17500,Audi,A4,Diesel,121500,Automatique,8.0,2015.0
35645,15900,Peugeot,208,Essence,121500,Manuelle,11.0,2015.0
35646,15990,Volkswagen,Golf,Diesel,121500,Manuelle,5.0,2016.0
35647,10200,Peugeot,208,Diesel,121500,Manuelle,5.0,2017.0
35648,16480,Audi,A4,Diesel,121501,Manuelle,7.0,2014.0
35649,10990,Renault,Captur,Diesel,121512,Automatique,4.0,2016.0
35650,2200,Renault,Twingo,Essence,121517,Manuelle,5.0,2004.0
35651,20990,Volkswagen,Golf,Essence,121526,Automatique,17.0,2010.0
35652,12429,Peugeot,2008,Diesel,121526,Manuelle,6.0,2016.0
35653,6500,Renault,Megane,Diesel,121540,Manuelle,5.0,2010.0
35654,7490,Peugeot,208,Diesel,121550,Manuelle,4.0,2015.0
35655,21890,Peugeot,3008,Diesel,121560,Automatique,6.0,2018.0
35656,4690,Renault,Twingo,Diesel,121587,Manuelle,4.0,2008.0
35657,10900,Renault,Captur,Diesel,121587,Manuelle,4.0,2016.0
35658,3990,Citroen,C3,Diesel,121600,Manuelle,4.0,2006.0
35659,8690,Peugeot,208,Diesel,121610,Manuelle,4.0,2013.0
35660,15990,Audi,A4,Diesel,121620,Manuelle,8.0,2014.0
35661,26990,Audi,A4,Diesel,121635,Automatique,10.0,2020.0
35662,13990,Volkswagen,Golf,Diesel,121650,Manuelle,7.0,2014.0
35663,16000,Renault,Megane,Diesel,121666,Automatique,8.0,2017.0
35664,12490,Citroen,C4,Diesel,121675,Manuelle,5.0,2019.0
35665,13000,Peugeot,308,Diesel,121678,Automatique,8.0,2015.0
35666,10490,Fiat,500,Diesel,121683,Manuelle,5.0,2016.0
35667,2500,Opel,Corsa,Essence,121700,Manuelle,5.0,2002.0
35668,6650,Mini,Mini,Essence,121700,Manuelle,11.0,2006.0
35669,3990,Renault,Twingo,Diesel,121700,Manuelle,4.0,2009.0
35670,21900,Peugeot,3008,Diesel,121704,Automatique,6.0,2018.0
35671,9500,Peugeot,308,Essence,121720,Manuelle,5.0,2015.0
35672,1450,Renault,Twingo,Essence,121740,Manuelle,4.0,2003.0
35673,3490,Peugeot,206,Essence,121742,Manuelle,5.0,2006.0
35674,7290,Peugeot,308,Essence,121750,Manuelle,7.0,2012.0
35675,7290,Peugeot,308,Essence,121750,Manuelle,7.0,2012.0
35676,20990,Bmw,Serie 3,Diesel,121750,Automatique,15.0,2013.0
35677,8990,Peugeot,208,Diesel,121754,Manuelle,4.0,2016.0
35678,13500,Peugeot,308,Essence,121767,Automatique,7.0,2014.0
35679,7990,Citroen,C3,Diesel,121778,Manuelle,4.0,2011.0
35680,5000,Peugeot,207,Essence,121782,Manuelle,6.0,2009.0
35681,19490,Volkswagen,Golf,Diesel,121791,Automatique,7.0,2019.0
35682,4800,Citroen,C3,Diesel,121800,Manuelle,4.0,2009.0
35683,5900,Renault,Megane,Diesel,121800,Manuelle,7.0,2010.0
35684,10990,Peugeot,308,Diesel,121802,Manuelle,5.0,2017.0
35685,8490,Ford,Fiesta,Diesel,121803,Manuelle,5.0,2015.0
35686,13500,Nissan,Qashqai,Diesel,121826,Manuelle,5.0,2016.0
35687,8490,Peugeot,208,Diesel,121830,Manuelle,5.0,2011.0
35688,10790,Peugeot,308,Diesel,121875,Manuelle,5.0,2014.0
35689,11400,Renault,Megane,Diesel,121875,Automatique,5.0,2018.0
35690,3990,Citroen,C4,Diesel,121878,Manuelle,5.0,2007.0
35691,23990,Volkswagen,Tiguan,Diesel,121880,Automatique,8.0,2017.0
35692,11990,Volkswagen,Golf,Diesel,121888,Manuelle,5.0,2014.0
35693,13500,Nissan,Qashqai,Diesel,121900,Automatique,7.0,2014.0
35694,16990,Mercedes,Classe A,Diesel,121900,Manuelle,7.0,2014.0
35695,12990,Nissan,Qashqai,Diesel,121900,Manuelle,5.0,2015.0
35696,16990,Audi,A3,Diesel,121900,Manuelle,5.0,2015.0
35697,8490,Citroen,C4,Diesel,121932,Manuelle,5.0,2015.0
35698,4600,Opel,Corsa,Diesel,121941,Manuelle,4.0,2013.0
35699,3490,Ford,Fiesta,Diesel,121945,Manuelle,4.0,2008.0
35700,7990,Renault,Megane,Diesel,121948,Manuelle,5.0,2013.0
35701,13800,Bmw,Serie 3,Diesel,121950,Automatique,10.0,2012.0
35702,14000,Bmw,Serie 1,Diesel,121957,Manuelle,6.0,2015.0
35703,10490,Peugeot,208,Diesel,121967,Manuelle,4.0,2018.0
35704,14290,Peugeot,308,Diesel,121975,Automatique,6.0,2016.0
35705,17490,Bmw,Serie 3,Diesel,121978,Automatique,6.0,2017.0
35706,2200,Renault,Clio,Diesel,122000,Manuelle,4.0,2002.0
35707,3990,Renault,Clio,Diesel,122000,Manuelle,4.0,2006.0
35708,11000,Volkswagen,Golf,Essence,122000,Manuelle,12.0,2006.0
35709,3599,Citroen,C4,Essence,122000,Manuelle,7.0,2006.0
35710,13500,Audi,A3,Essence,122000,Manuelle,17.0,2007.0
35711,4490,Renault,Clio,Diesel,122000,Manuelle,5.0,2007.0
35712,4500,Renault,Clio,Essence,122000,Manuelle,5.0,2007.0
35713,3750,Peugeot,206,Diesel,122000,Manuelle,4.0,2007.0
35714,2500,Renault,Megane,Diesel,122000,Manuelle,6.0,2007.0
35715,5990,Mini,Mini,Essence,122000,Manuelle,5.0,2008.0
35716,4990,Fiat,500,Essence,122000,Manuelle,3.0,2008.0
35717,10500,Audi,A3,Diesel,122000,Manuelle,8.0,2009.0
35718,4500,Opel,Corsa,Diesel,122000,Manuelle,4.0,2009.0
35719,7990,Nissan,Qashqai,Diesel,122000,Manuelle,6.0,2009.0
35720,7600,Bmw,Serie 1,Essence,122000,Manuelle,8.0,2009.0
35721,5000,Volkswagen,Polo,Essence,122000,Manuelle,4.0,2009.0
35722,5990,Peugeot,206,Essence,122000,Manuelle,4.0,2009.0
35723,5490,Renault,Megane,Diesel,122000,Manuelle,6.0,2009.0
35724,4700,Opel,Corsa,Diesel,122000,Manuelle,4.0,2009.0
35725,4490,Opel,Corsa,Diesel,122000,Manuelle,4.0,2009.0
35726,5000,Fiat,500,Essence,122000,Manuelle,4.0,2010.0
35727,5900,Citroen,C4,Diesel,122000,Manuelle,5.0,2010.0
35728,12000,Audi,A1,Diesel,122000,Manuelle,5.0,2010.0
35729,4750,Peugeot,207,Diesel,122000,Manuelle,4.0,2010.0
35730,3400,Peugeot,206,Essence,122000,Manuelle,4.0,2010.0
35731,9990,Volkswagen,Tiguan,Diesel,122000,Manuelle,6.0,2011.0
35732,5400,Peugeot,207,Diesel,122000,Manuelle,4.0,2011.0
35733,7490,Renault,Megane,Diesel,122000,Manuelle,7.0,2011.0
35734,5990,Volkswagen,Polo,Diesel,122000,Manuelle,4.0,2011.0
35735,5320,Citroen,C3,Diesel,122000,Manuelle,4.0,2011.0
35736,4200,Peugeot,206,Diesel,122000,Manuelle,4.0,2011.0
35737,20000,Renault,Megane,Essence,122000,Manuelle,16.0,2011.0
35738,11700,Mini,Mini,Essence,122000,Manuelle,7.0,2011.0
35739,6990,Citroen,C5,Diesel,122000,Automatique,6.0,2011.0
35740,4900,Peugeot,207,Essence,122000,Manuelle,5.0,2012.0
35741,4000,Opel,Corsa,Essence,122000,Manuelle,4.0,2012.0
35742,15390,Bmw,Serie 1,Essence,122000,Automatique,9.0,2012.0
35743,5300,Renault,Clio,Diesel,122000,Manuelle,5.0,2012.0
35744,4950,Renault,Twingo,Diesel,122000,Manuelle,4.0,2012.0
35745,12990,Peugeot,508,Diesel,122000,Automatique,8.0,2012.0
35746,16500,Bmw,Serie 3,Diesel,122000,Automatique,12.0,2012.0
35747,7000,Peugeot,208,Diesel,122000,Manuelle,4.0,2012.0
35748,7000,Peugeot,208,Essence,122000,Manuelle,5.0,2012.0
35749,14990,Audi,A1,Essence,122000,Manuelle,6.0,2012.0
35750,7990,Peugeot,208,Essence,122000,Manuelle,4.0,2012.0
35751,6990,Renault,Clio,Essence,122000,Manuelle,5.0,2012.0
35752,7990,Peugeot,308,Diesel,122000,Manuelle,6.0,2013.0
35753,6490,Ford,Fiesta,Diesel,122000,Manuelle,4.0,2013.0
35754,6500,Renault,Clio,Diesel,122000,Manuelle,4.0,2013.0
35755,5990,Dacia,Sandero,Essence,122000,Manuelle,5.0,2013.0
35756,8990,Renault,Clio,Essence,122000,Manuelle,5.0,2013.0
35757,4990,Renault,Clio,Essence,122000,Manuelle,5.0,2013.0
35758,6900,Volkswagen,Polo,Diesel,122000,Manuelle,4.0,2013.0
35759,21490,Volkswagen,Golf,Essence,122000,Automatique,13.0,2013.0
35760,8000,Volkswagen,Polo,Diesel,122000,Manuelle,5.0,2014.0
35761,9500,Renault,Megane,Diesel,122000,Manuelle,6.0,2014.0
35762,7950,Citroen,C4,Diesel,122000,Manuelle,5.0,2014.0
35763,9500,Peugeot,208,Diesel,122000,Manuelle,4.0,2014.0
35764,8490,Renault,Scenic,Diesel,122000,Manuelle,5.0,2014.0
35765,8300,Renault,Scenic,Diesel,122000,Manuelle,7.0,2014.0
35766,18990,Mercedes,Classe A,Diesel,122000,Automatique,7.0,2014.0
35767,20499,Bmw,Serie 3,Diesel,122000,Manuelle,10.0,2014.0
35768,7500,Peugeot,208,Diesel,122000,Manuelle,4.0,2014.0
35769,14800,Peugeot,508,Diesel,122000,Automatique,10.0,2014.0
35770,8900,Renault,Clio,Diesel,122000,Manuelle,4.0,2014.0
35771,9950,Peugeot,308,Diesel,122000,Manuelle,5.0,2014.0
35772,7990,Renault,Megane,Diesel,122000,Manuelle,5.0,2014.0
35773,8990,Renault,Megane,Diesel,122000,Manuelle,6.0,2015.0
35774,11000,Peugeot,308,Diesel,122000,Manuelle,6.0,2015.0
35775,11700,Bmw,Serie 1,Diesel,122000,Manuelle,2.0,2015.0
35776,13000,Peugeot,508,Diesel,122000,Manuelle,7.0,2015.0
35777,13500,Audi,A3,Diesel,122000,Manuelle,5.0,2015.0
35778,7000,Ford,Fiesta,Diesel,122000,Manuelle,5.0,2015.0
35779,34990,Mercedes,Classe A,Essence,122000,Automatique,26.0,2015.0
35780,11900,Peugeot,3008,Diesel,122000,Manuelle,7.0,2015.0
35781,30990,Bmw,Serie 3,Diesel,122000,Automatique,15.0,2015.0
35782,9950,Peugeot,308,Diesel,122000,Manuelle,5.0,2015.0
35783,8700,Peugeot,2008,Essence,122000,Manuelle,5.0,2015.0
35784,14500,Bmw,Serie 1,Diesel,122000,Automatique,7.0,2016.0
35785,8900,Renault,Clio,Diesel,122000,Automatique,4.0,2016.0
35786,10990,Audi,A1,Diesel,122000,Manuelle,4.0,2016.0
35787,11490,Renault,Captur,Diesel,122000,Manuelle,5.0,2016.0
35788,8990,Peugeot,208,Essence,122000,Manuelle,4.0,2016.0
35789,9990,Renault,Scenic,Diesel,122000,Manuelle,5.0,2016.0
35790,23500,Volkswagen,Golf,Diesel,122000,Automatique,10.0,2016.0
35791,11990,Audi,A1,Diesel,122000,Manuelle,4.0,2016.0
35792,8990,Peugeot,208,Diesel,122000,Manuelle,4.0,2016.0
35793,7990,Renault,Clio,Diesel,122000,Manuelle,4.0,2016.0
35794,10700,Citroen,C4,Diesel,122000,Manuelle,5.0,2016.0
35795,10700,Citroen,C3,Diesel,122000,Manuelle,5.0,2016.0
35796,10000,Renault,Megane,Diesel,122000,Manuelle,5.0,2016.0
35797,9990,Citroen,C4,Essence,122000,Manuelle,5.0,2017.0
35798,10500,Renault,Megane,Diesel,122000,Manuelle,5.0,2017.0
35799,24990,Audi,A3,Diesel,122000,Automatique,10.0,2017.0
35800,25900,Volkswagen,Tiguan,Diesel,122000,Automatique,11.0,2017.0
35801,11000,Renault,Megane,Diesel,122000,Manuelle,5.0,2017.0
35802,14000,Peugeot,308,Diesel,122000,Manuelle,6.0,2018.0
35803,17500,Peugeot,3008,Diesel,122000,Manuelle,6.0,2018.0
35804,13490,Peugeot,308,Diesel,122000,Manuelle,6.0,2019.0
35805,7990,Renault,Scenic,Diesel,122034,Manuelle,7.0,2013.0
35806,26500,Audi,A3,Diesel,122034,Automatique,10.0,2017.0
35807,9490,Renault,Clio,Diesel,122050,Automatique,4.0,2014.0
35808,9590,Nissan,Qashqai,Diesel,122067,Manuelle,6.0,2011.0
35809,9990,Citroen,C4,Diesel,122078,Manuelle,5.0,2016.0
35810,13990,Bmw,Serie 3,Essence,122084,Manuelle,7.0,2013.0
35811,9999,Dacia,Sandero,Diesel,122084,Manuelle,4.0,2018.0
35812,17900,Mercedes,Classe A,Diesel,122087,Manuelle,5.0,2013.0
35813,1480,Citroen,C3,Essence,122099,Manuelle,5.0,2002.0
35814,12800,Volkswagen,Golf,Essence,122100,Automatique,5.0,2014.0
35815,4790,Opel,Corsa,Diesel,122110,Manuelle,4.0,2012.0
35816,17990,Bmw,Serie 1,Diesel,122120,Automatique,8.0,2015.0
35817,11990,Audi,A1,Diesel,122140,Automatique,5.0,2013.0
35818,13990,Peugeot,308,Diesel,122146,Manuelle,5.0,2019.0
35819,5950,Citroen,C3,Diesel,122150,Manuelle,4.0,2010.0
35820,12990,Renault,Kadjar,Diesel,122150,Manuelle,7.0,2015.0
35821,26000,Bmw,Serie 3,Diesel,122151,Automatique,20.0,2016.0
35822,20990,Peugeot,508,Diesel,122155,Automatique,6.0,2019.0
35823,10990,Peugeot,308,Diesel,122175,Manuelle,5.0,2016.0
35824,3990,Peugeot,206,Essence,122180,Manuelle,6.0,2004.0
35825,24500,Volkswagen,Tiguan,Diesel,122181,Automatique,8.0,2017.0
35826,4490,Renault,Clio,Essence,122189,Manuelle,5.0,2008.0
35827,4800,Renault,Clio,Diesel,122200,Manuelle,4.0,2011.0
35828,11990,Peugeot,308,Diesel,122200,Manuelle,6.0,2016.0
35829,8990,Mercedes,Classe A,Diesel,122234,Automatique,8.0,2011.0
35830,12495,Volkswagen,Polo,Diesel,122251,Manuelle,4.0,2019.0
35831,13870,Renault,Megane,Diesel,122253,Automatique,6.0,2019.0
35832,4900,Citroen,C5,Essence,122263,Automatique,14.0,2002.0
35833,3950,Citroen,C5,Diesel,122300,Manuelle,6.0,2002.0
35834,8490,Renault,Megane,Essence,122300,Manuelle,6.0,2013.0
35835,19990,Mercedes,Classe C,Diesel,122300,Automatique,9.0,2015.0
35836,12490,Nissan,Qashqai,Diesel,122300,Manuelle,5.0,2015.0
35837,5000,Fiat,500,Essence,122310,Manuelle,4.0,2011.0
35838,7200,Citroen,C3,Diesel,122320,Manuelle,4.0,2014.0
35839,11990,Peugeot,308,Diesel,122320,Manuelle,5.0,2018.0
35840,15800,Peugeot,308,Diesel,122328,Automatique,6.0,2018.0
35841,7990,Volkswagen,Polo,Diesel,122356,Manuelle,5.0,2012.0
35842,3600,Renault,Clio,Essence,122359,Manuelle,5.0,2012.0
35843,8390,Renault,Megane,Diesel,122378,Manuelle,5.0,2015.0
35844,14990,Citroen,C4,Diesel,122387,Automatique,6.0,2019.0
35845,980,Mercedes,Classe A,Essence,122390,Manuelle,6.0,2002.0
35846,28490,Mercedes,Classe A,Essence,122390,Automatique,24.0,2013.0
35847,11490,Citroen,C3,Diesel,122397,Manuelle,5.0,2018.0
35848,5000,Peugeot,206,Essence,122400,Manuelle,8.0,2005.0
35849,21699,Peugeot,3008,Diesel,122419,Automatique,6.0,2019.0
35850,7990,Peugeot,308,Diesel,122438,Manuelle,6.0,2012.0
35851,5290,Renault,Twingo,Diesel,122441,Manuelle,4.0,2010.0
35852,3990,Peugeot,206,Essence,122450,Manuelle,4.0,2011.0
35853,10490,Citroen,C4,Diesel,122450,Manuelle,6.0,2012.0
35854,21990,Audi,A4,Diesel,122472,Automatique,7.0,2018.0
35855,7690,Citroen,C3,Diesel,122475,Manuelle,4.0,2012.0
35856,13800,Volkswagen,Golf,Essence,122477,Automatique,8.0,2014.0
35857,8490,Dacia,Sandero,Diesel,122491,Manuelle,5.0,2013.0
35858,7000,Mini,Mini,Essence,122500,Manuelle,6.0,2007.0
35859,9990,Peugeot,3008,Diesel,122500,Manuelle,8.0,2010.0
35860,4300,Peugeot,207,Diesel,122500,Manuelle,4.0,2011.0
35861,9990,Audi,A3,Diesel,122500,Manuelle,5.0,2012.0
35862,6000,Ford,Fiesta,Diesel,122500,Manuelle,4.0,2014.0
35863,8800,Citroen,C4,Diesel,122500,Manuelle,5.0,2015.0
35864,7490,Opel,Corsa,Essence,122500,Manuelle,5.0,2015.0
35865,12400,Renault,Kadjar,Diesel,122500,Manuelle,5.0,2016.0
35866,27900,Bmw,Serie 1,Essence,122500,Automatique,22.0,2016.0
35867,11000,Peugeot,308,Diesel,122500,Manuelle,6.0,2016.0
35868,12990,Peugeot,308,Diesel,122500,Automatique,6.0,2017.0
35869,9990,Peugeot,308,Diesel,122500,Manuelle,5.0,2017.0
35870,10150,Fiat,500,Diesel,122500,Manuelle,6.0,2017.0
35871,24790,Audi,A4,Diesel,122500,Automatique,10.0,2018.0
35872,14990,Peugeot,308,Diesel,122500,Automatique,6.0,2019.0
35873,15750,Audi,A3,Diesel,122550,Manuelle,8.0,2015.0
35874,7490,Renault,Twingo,Essence,122566,Manuelle,8.0,2010.0
35875,15842,Peugeot,2008,Diesel,122566,Automatique,6.0,2019.0
35876,8990,Renault,Captur,Diesel,122590,Manuelle,4.0,2014.0
35877,6900,Ford,Fiesta,Diesel,122600,Manuelle,4.0,2014.0
35878,11195,Peugeot,308,Essence,122606,Manuelle,12.0,2010.0
35879,11990,Peugeot,308,Diesel,122614,Manuelle,5.0,2015.0
35880,5900,Citroen,C3,Diesel,122621,Manuelle,3.0,2016.0
35881,12990,Renault,Megane,Diesel,122628,Manuelle,6.0,2019.0
35882,8990,Citroen,C4,Essence,122631,Manuelle,4.0,2016.0
35883,2500,Renault,Twingo,Essence,122650,Manuelle,4.0,2008.0
35884,4900,Renault,Clio,Essence,122650,Manuelle,5.0,2011.0
35885,6990,Peugeot,207,Diesel,122658,Manuelle,5.0,2010.0
35886,10490,Mercedes,Classe C,Diesel,122675,Manuelle,7.0,2009.0
35887,12990,Mini,Mini,Essence,122676,Manuelle,7.0,2014.0
35888,13500,Audi,A1,Diesel,122680,Manuelle,4.0,2015.0
35889,4500,Peugeot,207,Essence,122700,Manuelle,5.0,2009.0
35890,14490,Mercedes,Classe A,Diesel,122700,Automatique,6.0,2012.0
35891,8200,Renault,Clio,Diesel,122728,Manuelle,4.0,2015.0
35892,17300,Mercedes,Classe A,Diesel,122730,Automatique,7.0,2014.0
35893,7990,Peugeot,208,Diesel,122757,Manuelle,4.0,2012.0
35894,3990,Peugeot,206,Essence,122800,Manuelle,5.0,2006.0
35895,3990,Renault,Twingo,Essence,122800,Manuelle,4.0,2008.0
35896,5990,Dacia,Sandero,Essence,122800,Manuelle,5.0,2014.0
